match_id,inning_number,batting_team,bowling_team,session_number,runs_scored,wickets_fallen,session_winner
1187009,2,South Africa,India,2,48,5,-1
1187009,3,South Africa,India,1,75,7,-1
1187016,1,Bangladesh,India,1,69,3,-1
1187016,1,Bangladesh,India,2,81,7,-1
1187016,2,India,Bangladesh,1,105,2,1
1187016,2,India,Bangladesh,2,101,1,1
1187016,2,India,Bangladesh,3,121,1,1
1187016,3,Bangladesh,India,1,88,5,-1
1187016,3,Bangladesh,India,2,115,2,1
1187016,3,Bangladesh,India,3,10,3,-1
1187017,1,Bangladesh,India,1,105,10,-1
1187017,2,India,Bangladesh,1,110,2,1
1187017,2,India,Bangladesh,2,118,1,1
1187017,2,India,Bangladesh,3,119,6,-1
1187017,3,Bangladesh,India,1,144,6,-1
1187017,3,Bangladesh,India,2,51,4,-1
1187671,1,England,New Zealand,1,61,1,1
1187671,1,England,New Zealand,2,63,2,0
1187671,1,England,New Zealand,3,117,1,1
1187671,1,England,New Zealand,4,96,4,-1
1187671,1,England,New Zealand,5,16,2,-1
1187671,2,New Zealand,England,1,94,2,1
1187671,2,New Zealand,England,2,63,2,0
1187671,2,New Zealand,England,3,88,1,1
1187671,2,New Zealand,England,4,99,1,1
1187671,2,New Zealand,England,5,58,0,-1
1187671,2,New Zealand,England,6,83,0,1
1187671,3,England,New Zealand,1,55,3,-1
1187671,3,England,New Zealand,2,47,1,-1
1187671,3,England,New Zealand,3,80,4,-1
1187671,3,England,New Zealand,4,15,2,-1
1187672,1,New Zealand,England,1,88,2,0
1187672,1,New Zealand,England,2,100,2,1
1187672,1,New Zealand,England,3,60,1,1
1187672,1,New Zealand,England,4,78,1,1
1187672,1,New Zealand,England,5,49,4,-1
1187672,2,England,New Zealand,1,89,2,0
1187672,2,England,New Zealand,2,67,0,1
1187672,2,England,New Zealand,3,88,1,1
1187672,2,England,New Zealand,4,75,2,0
1187672,2,England,New Zealand,5,102,0,1
1187672,2,England,New Zealand,6,55,5,-1
1187672,3,New Zealand,England,1,83,2,0
1187672,3,New Zealand,England,2,95,0,1
1187685,1,India,New Zealand,1,83,3,-1
1187685,1,India,New Zealand,2,56,4,-1
1187685,1,India,New Zealand,3,26,3,-1
1187685,2,New Zealand,India,1,85,2,0
1187685,2,New Zealand,India,2,95,1,1
1187685,2,New Zealand,India,3,115,4,-1
1187685,2,New Zealand,India,4,53,3,-1
1187685,3,India,New Zealand,1,74,1,1
1187685,3,India,New Zealand,2,62,3,-1
1187685,3,India,New Zealand,3,55,6,-1
1187686,1,India,New Zealand,1,107,3,0
1187686,1,India,New Zealand,2,109,6,-1
1187686,1,India,New Zealand,3,26,1,-1
1187686,2,New Zealand,India,1,80,2,0
1187686,2,New Zealand,India,2,97,5,-1
1187686,2,New Zealand,India,3,58,3,-1
1187686,3,India,New Zealand,1,71,3,-1
1187686,3,India,New Zealand,2,53,7,-1
1187686,4,New Zealand,India,1,108,1,1
1188628,1,India,West Indies,1,85,3,-1
1188628,1,India,West Indies,2,105,3,0
1188628,1,India,West Indies,3,77,2,0
1188628,1,India,West Indies,4,30,2,-1
1188628,2,West Indies,India,1,88,4,-1
1188628,2,West Indies,India,2,101,4,-1
1188628,2,West Indies,India,3,33,2,-1
1188628,3,India,West Indies,1,75,2,0
1188628,3,India,West Indies,2,85,1,1
1188628,3,India,West Indies,3,83,1,1
1188628,4,West Indies,India,1,100,10,-1
1188629,1,India,West Indies,1,72,2,0
1188629,1,India,West Indies,2,92,2,1
1188629,1,India,West Indies,3,100,1,1
1188629,1,India,West Indies,4,78,2,0
1188629,1,India,West Indies,5,74,3,-1
1188629,2,West Indies,India,1,82,7,-1
1188629,2,West Indies,India,2,35,3,-1
1188629,3,India,West Indies,1,57,4,-1
1188629,4,West Indies,India,1,104,5,-1
1188629,4,West Indies,India,2,102,5,-1
1188629,4,West Indies,India,3,4,1,-1
1192873,1,New Zealand,Sri Lanka,1,70,2,0
1192873,1,New Zealand,Sri Lanka,2,108,2,1
1192873,1,New Zealand,Sri Lanka,3,71,6,-1
1192873,2,Sri Lanka,New Zealand,1,89,2,0
1192873,2,Sri Lanka,New Zealand,2,86,5,-1
1192873,2,Sri Lanka,New Zealand,3,82,1,1
1192873,2,Sri Lanka,New Zealand,4,10,2,-1
1192873,3,New Zealand,Sri Lanka,1,85,4,-1
1192873,3,New Zealand,Sri Lanka,2,62,2,0
1192873,3,New Zealand,Sri Lanka,3,76,1,1
1192873,3,New Zealand,Sri Lanka,4,62,3,-1
1192873,4,Sri Lanka,New Zealand,1,63,0,1
1192873,4,Sri Lanka,New Zealand,2,98,0,1
1192874,1,Sri Lanka,New Zealand,1,75,1,1
1192874,1,Sri Lanka,New Zealand,2,61,5,-1
1192874,1,Sri Lanka,New Zealand,3,108,3,0
1192874,1,Sri Lanka,New Zealand,4,0,1,-1
1192874,2,New Zealand,Sri Lanka,1,91,3,0
1192874,2,New Zealand,Sri Lanka,2,101,1,1
1192874,2,New Zealand,Sri Lanka,3,96,1,1
1192874,3,Sri Lanka,New Zealand,1,50,5,-1
1192874,3,Sri Lanka,New Zealand,2,45,2,-1
1192874,3,Sri Lanka,New Zealand,3,27,3,-1
1198241,1,Pakistan,England,1,69,2,0
1198241,1,Pakistan,England,2,81,2,0
1198241,1,Pakistan,England,3,111,1,1
1198241,1,Pakistan,England,4,65,5,-1
1198241,2,England,Pakistan,1,93,4,-1
1198241,2,England,Pakistan,2,74,3,-1
1198241,2,England,Pakistan,3,52,3,-1
1198241,3,Pakistan,England,1,79,4,-1
1198241,3,Pakistan,England,2,90,6,-1
1198241,4,England,Pakistan,1,70,1,1
1198241,4,England,Pakistan,2,124,4,0
1198242,1,Pakistan,England,1,78,1,1
1198242,1,Pakistan,England,2,71,4,-1
1198242,1,Pakistan,England,3,82,4,-1
1198242,1,Pakistan,England,4,5,1,-1
1198242,2,England,Pakistan,1,86,1,1
1198243,1,England,Pakistan,1,98,2,1
1198243,1,England,Pakistan,2,100,2,1
1198243,1,England,Pakistan,3,134,0,1
1198243,1,England,Pakistan,4,96,0,1
1198243,1,England,Pakistan,5,123,3,1
1198243,2,Pakistan,England,1,69,4,-1
1198243,2,Pakistan,England,2,89,1,1
1198243,2,Pakistan,England,3,108,4,-1
1198243,2,Pakistan,England,4,7,1,-1
1198243,3,Pakistan,England,1,55,1,-1
1198243,3,Pakistan,England,2,50,1,-1
1206635,1,Sri Lanka,Pakistan,1,96,0,1
1206635,1,Sri Lanka,Pakistan,2,84,4,-1
1206635,1,Sri Lanka,Pakistan,3,97,2,1
1206635,2,Pakistan,Sri Lanka,1,87,1,1
1206635,2,Pakistan,Sri Lanka,2,120,1,1
1206636,1,Pakistan,Sri Lanka,1,91,3,0
1206636,1,Pakistan,Sri Lanka,2,100,7,-1
1206636,2,Sri Lanka,Pakistan,1,80,5,-1
1206636,2,Sri Lanka,Pakistan,2,104,2,1
1206636,2,Sri Lanka,Pakistan,3,87,3,-1
1206636,3,Pakistan,Sri Lanka,1,115,0,1
1206636,3,Pakistan,Sri Lanka,2,131,0,1
1206636,3,Pakistan,Sri Lanka,3,109,1,1
1206636,3,Pakistan,Sri Lanka,4,123,1,1
1206636,4,Sri Lanka,Pakistan,1,96,3,0
1206636,4,Sri Lanka,Pakistan,2,116,3,0
1206636,4,Sri Lanka,Pakistan,3,0,4,-1
1212541,1,Zimbabwe,Sri Lanka,1,67,0,1
1212541,1,Zimbabwe,Sri Lanka,2,47,1,-1
1212541,1,Zimbabwe,Sri Lanka,3,93,1,1
1212541,1,Zimbabwe,Sri Lanka,4,75,4,-1
1212541,1,Zimbabwe,Sri Lanka,5,76,4,-1
1212541,2,Sri Lanka,Zimbabwe,1,100,2,1
1212541,2,Sri Lanka,Zimbabwe,2,68,0,1
1212541,2,Sri Lanka,Zimbabwe,3,82,2,0
1212541,2,Sri Lanka,Zimbabwe,4,81,1,1
1212541,2,Sri Lanka,Zimbabwe,5,88,0,1
1212541,3,Zimbabwe,Sri Lanka,1,71,3,-1
1212541,3,Zimbabwe,Sri Lanka,2,74,2,0
1212541,3,Zimbabwe,Sri Lanka,3,20,4,-1
1212541,3,Zimbabwe,Sri Lanka,4,5,1,-1
1212542,1,Zimbabwe,Sri Lanka,1,96,2,1
1212542,1,Zimbabwe,Sri Lanka,2,134,2,1
1212542,1,Zimbabwe,Sri Lanka,3,122,2,1
1212542,1,Zimbabwe,Sri Lanka,4,54,4,-1
1212542,2,Sri Lanka,Zimbabwe,1,84,0,1
1212542,2,Sri Lanka,Zimbabwe,2,43,2,-1
1212542,2,Sri Lanka,Zimbabwe,3,102,4,-1
1212542,2,Sri Lanka,Zimbabwe,4,64,4,-1
1212542,3,Zimbabwe,Sri Lanka,1,81,2,0
1212542,3,Zimbabwe,Sri Lanka,2,119,3,0
1212542,4,Sri Lanka,Zimbabwe,1,81,1,1
1212542,4,Sri Lanka,Zimbabwe,2,59,1,-1
1213062,1,Bangladesh,Pakistan,1,87,3,-1
1213062,1,Bangladesh,Pakistan,2,81,3,-1
1213062,1,Bangladesh,Pakistan,3,65,4,-1
1213062,2,Pakistan,Bangladesh,1,107,2,1
1213062,2,Pakistan,Bangladesh,2,112,1,1
1213062,2,Pakistan,Bangladesh,3,123,1,1
1213062,2,Pakistan,Bangladesh,4,99,4,-1
1213062,2,Pakistan,Bangladesh,5,4,2,-1
1213062,3,Bangladesh,Pakistan,1,99,2,1
1213062,3,Bangladesh,Pakistan,2,66,6,-1
1213062,3,Bangladesh,Pakistan,3,3,2,-1
1214666,1,Zimbabwe,Bangladesh,1,80,1,1
1214666,1,Zimbabwe,Bangladesh,2,70,2,0
1214666,1,Zimbabwe,Bangladesh,3,78,3,-1
1214666,1,Zimbabwe,Bangladesh,4,37,4,-1
1214666,2,Bangladesh,Zimbabwe,1,96,2,1
1214666,2,Bangladesh,Zimbabwe,2,103,1,1
1214666,2,Bangladesh,Zimbabwe,3,117,0,1
1214666,2,Bangladesh,Zimbabwe,4,107,2,1
1214666,2,Bangladesh,Zimbabwe,5,118,1,1
1214666,3,Zimbabwe,Bangladesh,1,104,5,-1
1214666,3,Zimbabwe,Bangladesh,2,85,5,-1
1223869,1,India,Australia,1,51,2,-1
1223869,1,India,Australia,2,73,1,1
1223869,1,India,Australia,3,110,4,-1
1223869,1,India,Australia,4,10,3,-1
1223869,2,Australia,India,1,59,3,-1
1223869,2,Australia,India,2,79,4,-1
1223869,2,Australia,India,3,53,3,-1
1223869,3,India,Australia,1,36,10,-1
1223870,1,Australia,India,1,69,3,-1
1223870,1,Australia,India,2,83,2,0
1223870,1,Australia,India,3,43,5,-1
1223870,2,India,Australia,1,80,3,-1
1223870,2,India,Australia,2,96,2,1
1223870,2,India,Australia,3,98,0,1
1223870,2,India,Australia,4,52,5,-1
1223870,3,Australia,India,1,67,2,0
1223870,3,Australia,India,2,55,4,-1
1223870,3,Australia,India,3,50,1,-1
1223870,3,Australia,India,4,28,3,-1
1223871,1,Australia,India,1,84,1,1
1223871,1,Australia,India,2,94,1,1
1223871,1,Australia,India,3,78,4,-1
1223871,1,Australia,India,4,82,4,-1
1223871,2,India,Australia,1,84,1,1
1223871,2,India,Australia,2,37,2,-1
1223871,2,India,Australia,3,81,3,-1
1223871,2,India,Australia,4,42,4,-1
1223871,3,Australia,India,1,105,2,1
1223871,3,Australia,India,2,69,2,0
1223871,4,India,Australia,1,92,1,1
1223871,4,India,Australia,2,83,2,0
1223871,4,India,Australia,3,100,2,1
1223871,4,India,Australia,4,36,0,-1
1223872,1,Australia,India,1,72,2,0
1223872,1,Australia,India,2,106,1,1
1223872,1,Australia,India,3,114,2,1
1223872,1,Australia,India,4,77,5,-1
1223872,2,India,Australia,1,69,2,0
1223872,2,India,Australia,2,92,2,1
1223872,2,India,Australia,3,101,2,1
1223872,2,India,Australia,4,74,4,-1
1223872,3,Australia,India,1,119,2,1
1223872,3,Australia,India,2,107,3,0
1223872,3,Australia,India,3,68,5,-1
1223872,4,India,Australia,1,66,1,1
1223872,4,India,Australia,2,109,2,1
1223872,4,India,Australia,3,100,2,1
1225247,1,England,West Indies,1,62,3,-1
1225247,1,England,West Indies,2,104,5,-1
1225247,1,England,West Indies,3,38,2,-1
1225247,2,West Indies,England,1,90,1,1
1225247,2,West Indies,England,2,95,3,0
1225247,2,West Indies,England,3,84,2,0
1225247,2,West Indies,England,4,49,4,-1
1225247,3,England,West Indies,1,64,0,1
1225247,3,England,West Indies,2,79,2,0
1225247,3,England,West Indies,3,106,2,1
1225247,3,England,West Indies,4,64,6,-1
1225247,4,West Indies,England,1,83,3,-1
1225247,4,West Indies,England,2,102,2,1
1225248,1,England,West Indies,1,74,2,0
1225248,1,England,West Indies,2,68,1,1
1225248,1,England,West Indies,3,77,0,1
1225248,1,England,West Indies,4,86,0,1
1225248,1,England,West Indies,5,104,4,-1
1225248,2,West Indies,England,1,85,2,0
1225248,2,West Indies,England,2,93,1,1
1225248,2,West Indies,England,3,82,4,-1
1225248,2,West Indies,England,4,27,3,-1
1225248,4,West Indies,England,1,91,4,-1
1225248,4,West Indies,England,2,79,3,-1
1225248,4,West Indies,England,3,28,3,-1
1225249,1,England,West Indies,1,75,2,0
1225249,1,England,West Indies,2,76,2,0
1225249,1,England,West Indies,3,116,1,1
1225249,1,England,West Indies,4,102,5,-1
1225249,2,West Indies,England,1,62,4,-1
1225249,2,West Indies,England,2,116,3,0
1225249,2,West Indies,England,3,19,3,-1
1225249,3,England,West Indies,1,80,0,1
1225249,4,West Indies,England,1,101,7,-1
1225249,4,West Indies,England,2,28,3,-1
1233957,1,New Zealand,West Indies,1,88,1,1
1233957,1,New Zealand,West Indies,2,105,1,1
1233957,1,New Zealand,West Indies,3,90,2,1
1233957,1,New Zealand,West Indies,4,96,1,1
1233957,2,West Indies,New Zealand,1,55,3,-1
1233957,2,West Indies,New Zealand,2,75,4,-1
1233957,3,West Indies,New Zealand,1,133,6,-1
1233958,1,New Zealand,West Indies,1,114,3,0
1233958,1,New Zealand,West Indies,2,91,2,1
1233958,1,New Zealand,West Indies,3,111,1,1
1233958,1,New Zealand,West Indies,4,144,4,0
1233958,2,West Indies,New Zealand,1,66,4,-1
1233958,2,West Indies,New Zealand,2,65,6,-1
1233958,3,West Indies,New Zealand,1,95,2,1
1233958,3,West Indies,New Zealand,2,130,4,0
1233958,3,West Indies,New Zealand,3,92,4,-1
1233962,1,New Zealand,Pakistan,1,61,2,0
1233962,1,New Zealand,Pakistan,2,75,1,1
1233962,1,New Zealand,Pakistan,3,95,0,1
1233962,1,New Zealand,Pakistan,4,86,3,-1
1233962,1,New Zealand,Pakistan,5,99,2,1
1233962,1,New Zealand,Pakistan,6,15,2,-1
1233962,2,Pakistan,New Zealand,1,39,1,-1
1233962,2,Pakistan,New Zealand,2,42,5,-1
1233962,2,Pakistan,New Zealand,3,110,1,1
1233962,2,Pakistan,New Zealand,4,48,3,-1
1233962,3,New Zealand,Pakistan,1,98,0,1
1233962,4,Pakistan,New Zealand,1,50,3,-1
1233962,4,Pakistan,New Zealand,2,72,1,1
1233962,4,Pakistan,New Zealand,3,84,0,1
1233962,4,Pakistan,New Zealand,4,63,5,-1
1233962,4,Pakistan,New Zealand,5,2,1,-1
1233963,1,Pakistan,New Zealand,1,117,4,-1
1233963,1,Pakistan,New Zealand,2,108,1,1
1233963,1,Pakistan,New Zealand,3,72,5,-1
1233963,2,New Zealand,Pakistan,1,71,3,-1
1233963,2,New Zealand,Pakistan,2,106,0,1
1233963,2,New Zealand,Pakistan,3,114,0,1
1233963,2,New Zealand,Pakistan,4,151,1,1
1233963,2,New Zealand,Pakistan,5,140,1,1
1233963,3,Pakistan,New Zealand,1,46,3,-1
1233963,3,Pakistan,New Zealand,2,76,3,-1
1233963,3,Pakistan,New Zealand,3,64,4,-1
1237356,1,Sri Lanka,South Africa,1,123,3,1
1237356,1,Sri Lanka,South Africa,2,130,1,1
1237356,1,Sri Lanka,South Africa,3,121,3,1
1237356,1,Sri Lanka,South Africa,4,22,3,-1
1237356,2,South Africa,Sri Lanka,1,143,1,1
1237356,2,South Africa,Sri Lanka,2,132,3,1
1237356,2,South Africa,Sri Lanka,3,122,0,1
1237356,2,South Africa,Sri Lanka,4,135,2,1
1237356,2,South Africa,Sri Lanka,5,89,4,-1
1237356,3,Sri Lanka,South Africa,1,123,5,-1
1237357,1,Sri Lanka,South Africa,1,110,7,-1
1237357,1,Sri Lanka,South Africa,2,47,3,-1
1237357,2,South Africa,Sri Lanka,1,110,1,1
1237357,2,South Africa,Sri Lanka,2,132,4,0
1237357,2,South Africa,Sri Lanka,3,60,5,-1
1237357,3,Sri Lanka,South Africa,1,128,4,0
1237357,3,Sri Lanka,South Africa,2,83,6,-1
1239543,1,England,India,1,73,3,-1
1239543,1,England,India,2,87,6,-1
1239543,1,England,India,3,23,1,-1
1239543,2,India,England,1,62,0,1
1239543,2,India,England,2,113,5,-1
1239543,2,India,England,3,103,5,-1
1239543,3,England,India,1,88,2,0
1239543,3,England,India,2,100,2,1
1239543,3,England,India,3,115,6,-1
1239544,1,India,England,1,91,0,1
1239544,1,India,England,2,98,2,1
1239544,1,India,England,3,87,1,1
1239544,1,India,England,4,75,4,-1
1239544,1,India,England,5,13,3,-1
1239544,2,England,India,1,73,2,0
1239544,2,England,India,2,100,1,1
1239544,2,England,India,3,109,1,1
1239544,2,England,India,4,78,4,-1
1239544,2,England,India,5,31,2,-1
1239544,3,India,England,1,61,3,-1
1239544,3,India,England,2,59,0,-1
1239544,3,India,England,3,91,5,-1
1239544,4,England,India,1,75,5,-1
1239544,4,England,India,2,45,5,-1
1239545,1,India,England,1,58,5,-1
1239545,1,India,England,2,20,5,-1
1239545,2,England,India,1,78,0,1
1239545,2,England,India,2,75,1,1
1239545,2,England,India,3,129,1,1
1239545,2,England,India,4,106,5,-1
1239545,2,England,India,5,44,3,-1
1239545,3,India,England,1,73,1,1
1239545,3,India,England,2,89,1,1
1239545,3,India,England,3,75,2,0
1239545,3,India,England,4,41,6,-1
1239546,1,India,England,1,69,4,-1
1239546,1,India,England,2,116,3,0
1239546,1,India,England,3,6,3,-1
1239546,2,England,India,1,78,5,-1
1239546,2,England,India,2,108,1,1
1239546,2,England,India,3,104,4,-1
1239546,3,India,England,1,80,0,1
1239546,3,India,England,2,88,1,1
1239546,3,India,England,3,95,2,1
1239546,3,India,England,4,81,3,-1
1239546,3,India,England,5,122,4,0
1239546,4,England,India,1,67,0,1
1239546,4,England,India,2,69,2,0
1239546,4,England,India,3,69,7,-1
1239546,4,England,India,4,5,1,-1
1243015,1,Sri Lanka,England,1,83,5,-1
1243015,1,Sri Lanka,England,2,52,5,-1
1243015,2,England,Sri Lanka,1,80,2,0
1243015,2,England,Sri Lanka,2,123,1,1
1243015,2,England,Sri Lanka,3,111,1,1
1243015,2,England,Sri Lanka,4,107,6,-1
1243015,3,Sri Lanka,England,1,74,0,1
1243015,3,Sri Lanka,England,2,81,2,0
1243015,3,Sri Lanka,England,3,86,2,0
1243015,3,Sri Lanka,England,4,61,3,-1
1243015,3,Sri Lanka,England,5,57,3,-1
1243016,1,Sri Lanka,England,1,83,3,-1
1243016,1,Sri Lanka,England,2,90,0,1
1243016,1,Sri Lanka,England,3,65,2,0
1243016,1,Sri Lanka,England,4,94,1,1
1243016,1,Sri Lanka,England,5,49,4,-1
1243016,2,England,Sri Lanka,1,98,2,1
1243016,2,England,Sri Lanka,2,96,2,1
1243016,2,England,Sri Lanka,3,77,2,0
1243016,2,England,Sri Lanka,4,73,4,-1
1243016,3,Sri Lanka,England,1,104,8,-1
1243016,3,Sri Lanka,England,2,22,2,-1
1243016,4,England,Sri Lanka,1,109,4,-1
1243017,1,South Africa,Pakistan,1,118,3,0
1243017,1,South Africa,Pakistan,2,67,4,-1
1243017,1,South Africa,Pakistan,3,35,3,-1
1243017,2,Pakistan,South Africa,1,68,4,-1
1243017,2,Pakistan,South Africa,2,67,1,1
1243017,2,Pakistan,South Africa,3,107,1,1
1243017,2,Pakistan,South Africa,4,136,4,0
1243017,3,South Africa,Pakistan,1,65,1,1
1243017,3,South Africa,Pakistan,2,96,0,1
1243017,3,South Africa,Pakistan,3,72,5,-1
1243017,3,South Africa,Pakistan,4,12,4,-1
1243018,1,Pakistan,South Africa,1,63,3,-1
1243018,1,Pakistan,South Africa,2,84,1,1
1243018,1,Pakistan,South Africa,3,63,2,0
1243018,1,Pakistan,South Africa,4,62,4,-1
1243018,2,South Africa,Pakistan,1,113,4,-1
1243018,2,South Africa,Pakistan,2,75,3,-1
1243018,2,South Africa,Pakistan,3,13,3,-1
1243018,3,Pakistan,South Africa,1,58,3,-1
1243018,3,Pakistan,South Africa,2,98,4,-1
1243018,3,Pakistan,South Africa,3,94,1,1
1243018,3,Pakistan,South Africa,4,48,2,-1
1243018,4,South Africa,Pakistan,1,109,1,1
1243018,4,South Africa,Pakistan,2,61,2,0
1243018,4,South Africa,Pakistan,3,98,4,-1
1243018,4,South Africa,Pakistan,4,6,3,-1
1243384,1,England,India,1,70,2,0
1243384,1,England,India,2,83,0,1
1243384,1,England,India,3,110,1,1
1243384,1,England,India,4,94,0,1
1243384,1,England,India,5,108,1,1
1243384,1,England,India,6,90,4,-1
1243384,1,England,India,7,23,2,-1
1243384,2,India,England,1,84,4,-1
1243384,2,India,England,2,145,2,1
1243384,2,India,England,3,83,1,1
1243384,2,India,England,4,25,3,-1
1243384,3,England,India,1,134,6,-1
1243384,3,England,India,2,44,4,-1
1243384,4,India,England,1,104,4,-1
1243384,4,India,England,2,88,6,-1
1243385,1,India,England,1,111,3,0
1243385,1,India,England,2,96,0,1
1243385,1,India,England,3,94,5,-1
1243385,1,India,England,4,28,2,-1
1243385,2,England,India,1,66,5,-1
1243385,2,England,India,2,68,5,-1
1243385,3,India,England,1,86,4,-1
1243385,3,India,England,2,106,2,1
1243385,3,India,England,3,94,4,-1
1243385,4,England,India,1,79,4,-1
1243385,4,England,India,2,85,6,-1
1243386,1,England,India,1,86,6,-1
1243386,1,England,India,2,26,4,-1
1243386,2,India,England,1,91,2,1
1243386,2,India,England,2,54,8,-1
1243386,3,England,India,1,80,9,-1
1243386,3,England,India,2,1,1,-1
1243387,1,England,India,1,78,4,-1
1243387,1,England,India,2,88,1,1
1243387,1,England,India,3,39,5,-1
1243387,2,India,England,1,47,3,-1
1243387,2,India,England,2,102,3,0
1243387,2,India,England,3,141,1,1
1243387,2,India,England,4,75,3,-1
1243387,3,England,India,1,78,6,-1
1243387,3,England,India,2,57,4,-1
1244025,1,Bangladesh,West Indies,1,75,2,0
1244025,1,Bangladesh,West Indies,2,75,2,0
1244025,1,Bangladesh,West Indies,3,92,1,1
1244025,1,Bangladesh,West Indies,4,86,2,0
1244025,1,Bangladesh,West Indies,5,102,2,1
1244025,1,Bangladesh,West Indies,6,0,1,-1
1244025,2,West Indies,Bangladesh,1,78,3,-1
1244025,2,West Indies,Bangladesh,2,103,2,1
1244025,2,West Indies,Bangladesh,3,60,0,1
1244025,2,West Indies,Bangladesh,4,18,5,-1
1244025,3,Bangladesh,West Indies,1,73,4,-1
1244025,3,Bangladesh,West Indies,2,110,0,1
1244025,4,West Indies,Bangladesh,1,82,3,-1
1244025,4,West Indies,Bangladesh,2,81,0,1
1244025,4,West Indies,Bangladesh,3,80,0,1
1244025,4,West Indies,Bangladesh,4,126,2,1
1244026,1,West Indies,Bangladesh,1,85,1,1
1244026,1,West Indies,Bangladesh,2,69,3,-1
1244026,1,West Indies,Bangladesh,3,69,1,1
1244026,1,West Indies,Bangladesh,4,102,1,1
1244026,1,West Indies,Bangladesh,5,84,4,-1
1244026,2,Bangladesh,West Indies,1,99,4,-1
1244026,2,Bangladesh,West Indies,2,81,2,0
1244026,2,Bangladesh,West Indies,3,99,0,1
1244026,2,Bangladesh,West Indies,4,17,4,-1
1244026,3,West Indies,Bangladesh,1,61,4,-1
1244026,3,West Indies,Bangladesh,2,56,6,-1
1244026,4,Bangladesh,West Indies,1,101,3,0
1244026,4,Bangladesh,West Indies,2,101,6,-1
1244026,4,Bangladesh,West Indies,3,11,1,-1
1249210,1,New Zealand,England,1,91,2,1
1249210,1,New Zealand,England,2,85,1,1
1249210,1,New Zealand,England,3,82,0,1
1249210,1,New Zealand,England,4,102,6,-1
1249210,1,New Zealand,England,5,18,1,-1
1249210,2,England,New Zealand,1,84,2,0
1249210,2,England,New Zealand,2,66,4,-1
1249210,2,England,New Zealand,3,64,2,0
1249210,2,England,New Zealand,4,61,2,0
1249210,3,New Zealand,England,1,62,2,0
1249210,4,England,New Zealand,1,56,1,-1
1249210,4,England,New Zealand,2,90,2,1
1249211,1,England,New Zealand,1,72,1,1
1249211,1,England,New Zealand,2,103,4,-1
1249211,1,England,New Zealand,3,83,2,0
1249211,1,England,New Zealand,4,45,3,-1
1249211,2,New Zealand,England,1,88,1,1
1249211,2,New Zealand,England,2,79,1,1
1249211,2,New Zealand,England,3,125,1,1
1249211,2,New Zealand,England,4,96,7,-1
1249211,3,England,New Zealand,1,84,7,-1
1249211,3,England,New Zealand,2,38,3,-1
1249875,1,India,New Zealand,1,69,2,0
1249875,1,India,New Zealand,2,69,1,1
1249875,1,India,New Zealand,3,74,4,-1
1249875,1,India,New Zealand,4,5,3,-1
1249875,2,New Zealand,India,1,57,0,-1
1249875,2,New Zealand,India,2,60,2,0
1249875,2,New Zealand,India,3,88,5,-1
1249875,2,New Zealand,India,4,44,3,-1
1249875,3,India,New Zealand,1,64,2,0
1249875,3,India,New Zealand,2,73,3,-1
1249875,3,India,New Zealand,3,33,5,-1
1249875,4,New Zealand,India,1,84,2,0
1252073,1,Sri Lanka,West Indies,1,58,3,-1
1252073,1,Sri Lanka,West Indies,2,92,3,0
1252073,1,Sri Lanka,West Indies,3,19,4,-1
1252073,2,West Indies,Sri Lanka,1,49,1,-1
1252073,2,West Indies,Sri Lanka,2,89,4,-1
1252073,2,West Indies,Sri Lanka,3,89,2,0
1252073,2,West Indies,Sri Lanka,4,44,3,-1
1252073,3,Sri Lanka,West Indies,1,89,1,1
1252073,3,Sri Lanka,West Indies,2,92,2,1
1252073,3,Sri Lanka,West Indies,3,88,2,0
1252073,3,Sri Lanka,West Indies,4,104,0,1
1252073,3,Sri Lanka,West Indies,5,103,5,-1
1252073,4,West Indies,Sri Lanka,1,61,1,1
1252073,4,West Indies,Sri Lanka,2,72,1,1
1252073,4,West Indies,Sri Lanka,3,89,2,0
1252074,1,West Indies,Sri Lanka,1,101,3,0
1252074,1,West Indies,Sri Lanka,2,95,3,0
1252074,1,West Indies,Sri Lanka,3,105,1,1
1252074,1,West Indies,Sri Lanka,4,53,3,-1
1252074,2,Sri Lanka,West Indies,1,65,2,0
1252074,2,Sri Lanka,West Indies,2,71,1,1
1252074,2,Sri Lanka,West Indies,3,78,3,-1
1252074,2,Sri Lanka,West Indies,4,44,4,-1
1252074,3,West Indies,Sri Lanka,1,88,2,0
1252074,3,West Indies,Sri Lanka,2,112,1,1
1252074,4,Sri Lanka,West Indies,1,85,0,1
1252074,4,Sri Lanka,West Indies,2,63,2,0
1255828,1,Bangladesh,Sri Lanka,1,114,1,1
1255828,1,Bangladesh,Sri Lanka,2,105,1,1
1255828,1,Bangladesh,Sri Lanka,3,83,0,1
1255828,1,Bangladesh,Sri Lanka,4,77,0,1
1255828,1,Bangladesh,Sri Lanka,5,81,2,0
1255828,2,Sri Lanka,Bangladesh,1,95,0,1
1255828,2,Sri Lanka,Bangladesh,2,89,2,0
1255828,2,Sri Lanka,Bangladesh,3,93,1,1
1255828,2,Sri Lanka,Bangladesh,4,125,0,1
1255828,2,Sri Lanka,Bangladesh,5,117,0,1
1255828,3,Bangladesh,Sri Lanka,1,91,2,1
1255829,1,Sri Lanka,Bangladesh,1,79,0,1
